timestamp,co_level,air_quality,temperature,humidity,pressure,voc_level,latitude,longitude
679,0.05,0.01,33.4,43.06,993.72,30082,27.233895555555552,78.0143811111111
680,0.02,0.08,34.26,40.82,993.72,29532,27.23391555555555,78.0141111111111
681,0.02,0.04,32.42,40.88,993.72,18989,27.23391555555555,78.0141411111111
682,0.19,0.07,33.34,42.57,993.72,22160,27.23391555555555,78.01417111111111
683,0.05,0.0,33.08,41.59,993.72,32369,27.23391555555555,78.0142011111111
684,0.0,0.01,33.95,27.23,993.72,19831,27.23391555555555,78.0142311111111
685,0.01,0.01,33.02,27.9,993.72,29099,27.23391555555555,78.01426111111111
686,0.17,0.0,34.46,31.05,993.72,38033,27.23391555555555,78.0142911111111
687,0.06,0.09,34.22,38.97,993.72,14539,27.23391555555555,78.0143211111111
688,0.07,0.0,32.67,27.83,993.72,31804,27.23391555555555,78.01435111111111
689,0.15,0.09,34.24,38.97,993.72,35243,27.23391555555555,78.0143811111111
690,0.03,0.06,32.28,27.74,993.72,35661,27.233935555555554,78.0141111111111
691,0.15,0.09,33.36,35.44,993.72,7203,27.233935555555554,78.0141411111111
692,0.06,0.04,33.8,33.4,993.72,18713,27.233935555555554,78.01417111111111
693,0.15,0.02,34.08,37.62,993.72,8124,27.233935555555554,78.0142011111111
694,0.14,0.03,32.25,38.21,993.72,22397,27.233935555555554,78.0142311111111
695,0.08,0.09,33.68,43.67,993.72,16924,27.233935555555554,78.01426111111111
696,0.12,0.07,32.82,42.42,993.72,24766,27.233935555555554,78.0142911111111
697,0.06,0.03,32.3,42.94,993.72,15737,27.233935555555554,78.0143211111111
698,0.18,0.06,33.68,41.03,993.72,41120,27.233935555555554,78.01435111111111
699,0.07,0.01,32.84,35.88,993.72,20758,27.233935555555554,78.0143811111111
700,0.08,0.08,31.65,41.38,993.72,22407,27.233955555555553,78.0141111111111
701,0.17,0.1,32.61,31.72,993.72,25705,27.233955555555553,78.0141411111111
702,0.0,0.02,33.76,31.93,993.72,29223,27.233955555555553,78.01417111111111
703,0.11,0.1,32.39,33.78,993.72,29777,27.233955555555553,78.0142011111111
704,0.18,0.06,32.3,44.4,993.72,30192,27.233955555555553,78.0142311111111
705,0.04,0.05,32.92,37.87,993.72,18020,27.233955555555553,78.01426111111111
706,0.04,0.08,31.63,34.98,993.72,10002,27.233955555555553,78.0142911111111
707,0.05,0.02,32.25,30.22,993.72,27643,27.233955555555553,78.0143211111111
708,0.01,0.05,33.31,42.76,993.72,9233,27.233955555555553,78.01435111111111
709,0.13,0.1,33.49,29.63,993.72,35837,27.233955555555553,78.0143811111111
710,0.15,0.1,33.87,31.32,993.72,11531,27.233975555555553,78.0141111111111
711,0.03,0.0,31.63,43.22,993.72,37866,27.233975555555553,78.0141411111111
712,0.16,0.04,33.5,27.01,993.72,34484,27.233975555555553,78.01417111111111
713,0.06,0.04,32.46,36.42,993.72,23150,27.233975555555553,78.0142011111111
714,0.11,0.1,33.94,29.19,993.72,27091,27.233975555555553,78.0142311111111
715,0.03,0.03,33.45,42.44,993.72,38987,27.233975555555553,78.01426111111111
716,0.11,0.0,32.36,29.07,993.72,14747,27.233975555555553,78.0142911111111
717,0.05,0.09,31.86,33.93,993.72,24526,27.233975555555553,78.0143211111111
718,0.01,0.05,34.15,39.52,993.72,8795,27.233975555555553,78.01435111111111
719,0.09,0.08,33.73,32.93,993.72,42464,27.233975555555553,78.0143811111111
720,0.14,0.09,31.86,36.62,993.72,28959,27.233995555555552,78.0141111111111
721,0.18,0.06,34.4,28.89,993.72,17773,27.233995555555552,78.0141411111111
722,0.03,0.03,33.54,28.54,993.72,22937,27.233995555555552,78.01417111111111
723,0.18,0.03,34.17,44.17,993.72,30100,27.233995555555552,78.0142011111111
724,0.08,0.03,31.78,44.83,993.72,26444,27.233995555555552,78.0142311111111
725,0.05,0.03,32.28,36.41,993.72,11443,27.233995555555552,78.01426111111111
726,0.1,0.05,32.6,36.81,993.72,6954,27.233995555555552,78.0142911111111
727,0.04,0.09,33.71,39.11,993.72,17196,27.233995555555552,78.0143211111111
728,0.18,0.0,32.52,32.32,993.72,18967,27.233995555555552,78.01435111111111
729,0.19,0.08,32.14,41.07,993.72,24094,27.233995555555552,78.0143811111111
730,0.16,0.05,31.94,43.95,993.72,39538,27.234015555555555,78.0141111111111
731,0.03,0.04,33.31,37.6,993.72,9067,27.234015555555555,78.0141411111111
732,0.13,0.05,33.13,40.99,993.72,25783,27.234015555555555,78.01417111111111
733,0.09,0.07,34.23,27.94,993.72,10918,27.234015555555555,78.0142011111111
734,0.15,0.06,33.63,33.05,993.72,20068,27.234015555555555,78.0142311111111
735,0.03,0.03,32.24,40.78,993.72,12711,27.234015555555555,78.01426111111111
736,0.15,0.04,33.39,33.41,993.72,13309,27.234015555555555,78.0142911111111
737,0.19,0.0,32.65,32.92,993.72,12312,27.234015555555555,78.0143211111111
738,0.19,0.04,34.47,43.51,993.72,23243,27.234015555555555,78.01435111111111
739,0.13,0.04,32.66,27.47,993.72,39286,27.234015555555555,78.0143811111111
740,0.1,0.08,31.61,27.47,993.72,13122,27.234035555555554,78.0141111111111
741,0.01,0.04,33.12,42.96,993.72,35331,27.234035555555554,78.0141411111111
742,0.03,0.05,33.08,41.82,993.72,11211,27.234035555555554,78.01417111111111
743,0.06,0.01,32.97,44.46,993.72,16047,27.234035555555554,78.0142011111111
744,0.2,0.01,32.99,38.32,993.72,15374,27.234035555555554,78.0142311111111
745,0.05,0.02,33.41,40.97,993.72,17333,27.234035555555554,78.01426111111111
746,0.15,0.1,31.82,28.3,993.72,35716,27.234035555555554,78.0142911111111
747,0.16,0.06,34.22,42.64,993.72,33377,27.234035555555554,78.0143211111111
748,0.06,0.07,33.9,37.15,993.72,17934,27.234035555555554,78.01435111111111
749,0.19,0.02,31.92,31.6,993.72,16957,27.234035555555554,78.0143811111111
750,0.06,0.03,34.43,34.14,993.72,29699,27.234055555555553,78.0141111111111
751,0.13,0.01,31.99,29.32,993.72,18331,27.234055555555553,78.0141411111111
752,0.04,0.04,31.79,27.16,993.72,8879,27.234055555555553,78.01417111111111
753,0.02,0.02,33.68,42.66,993.72,26519,27.234055555555553,78.0142011111111
754,0.05,0.04,34.36,39.42,993.72,31805,27.234055555555553,78.0142311111111
755,0.03,0.04,31.9,40.74,993.72,6775,27.234055555555553,78.01426111111111
756,0.05,0.07,34.1,39.41,993.72,34764,27.234055555555553,78.0142911111111
757,0.12,0.02,32.6,34.87,993.72,25513,27.234055555555553,78.0143211111111
758,0.08,0.05,34.29,36.58,993.72,22357,27.234055555555553,78.01435111111111
759,0.13,0.02,31.97,32.66,993.72,33451,27.234055555555553,78.0143811111111
760,0.2,0.06,32.67,29.28,993.72,15668,27.234075555555552,78.0141111111111
761,0.13,0.03,32.97,35.13,993.72,25590,27.234075555555552,78.0141411111111
762,0.08,0.09,33.02,31.07,993.72,20886,27.234075555555552,78.01417111111111
763,0.03,0.02,33.58,37.64,993.72,41246,27.234075555555552,78.0142011111111
764,0.19,0.04,34.0,28.47,993.72,19918,27.234075555555552,78.0142311111111
765,0.05,0.0,34.27,42.8,993.72,18519,27.234075555555552,78.01426111111111
766,0.13,0.09,34.15,44.54,993.72,17083,27.234075555555552,78.0142911111111
767,0.2,0.09,33.31,36.49,993.72,41661,27.234075555555552,78.0143211111111
768,0.18,0.01,31.91,38.79,993.72,26148,27.234075555555552,78.01435111111111
769,0.04,0.1,32.41,32.99,993.72,25666,27.234075555555552,78.0143811111111
770,0.06,0.03,32.7,28.77,993.72,23945,27.23409555555555,78.0141111111111
771,0.05,0.04,34.43,40.5,993.72,34772,27.23409555555555,78.0141411111111
772,0.11,0.02,33.26,41.59,993.72,17312,27.23409555555555,78.01417111111111
773,0.1,0.1,31.56,27.53,993.72,38119,27.23409555555555,78.0142011111111
774,0.18,0.09,32.37,29.08,993.72,20691,27.23409555555555,78.0142311111111
775,0.09,0.09,33.78,30.88,993.72,16194,27.23409555555555,78.01426111111111
776,0.01,0.01,32.05,35.81,993.72,8351,27.23409555555555,78.0142911111111
777,0.01,0.02,33.15,27.7,993.72,12424,27.23409555555555,78.0143211111111
778,0.16,0.02,31.74,38.92,993.72,26475,27.23409555555555,78.01435111111111
779,0.12,0.06,33.18,44.72,993.72,26418,27.23409555555555,78.0143811111111
780,0.18,0.08,32.85,40.09,993.72,39413,27.234115555555555,78.0141111111111
781,0.06,0.1,32.59,30.94,993.72,12908,27.234115555555555,78.0141411111111
782,0.13,0.08,32.74,34.22,993.72,14758,27.234115555555555,78.01417111111111
783,0.06,0.06,31.51,40.04,993.72,22090,27.234115555555555,78.0142011111111
784,0.14,0.04,33.32,30.04,993.72,27440,27.234115555555555,78.0142311111111
785,0.19,0.06,32.72,30.5,993.72,8559,27.234115555555555,78.01426111111111
786,0.2,0.04,31.69,43.68,993.72,6542,27.234115555555555,78.0142911111111
787,0.12,0.1,33.94,27.33,993.72,10387,27.234115555555555,78.0143211111111
788,0.1,0.08,33.5,43.87,993.72,40775,27.234115555555555,78.01435111111111
789,0.06,0.04,32.67,27.8,993.72,7923,27.234115555555555,78.0143811111111
790,0.11,0.04,33.46,27.08,993.72,24484,27.234135555555554,78.0141111111111
791,0.01,0.07,33.5,27.36,993.72,22073,27.234135555555554,78.0141411111111
792,0.02,0.05,34.3,32.05,993.72,31732,27.234135555555554,78.01417111111111
793,0.08,0.06,34.17,27.32,993.72,37497,27.234135555555554,78.0142011111111
794,0.13,0.04,32.75,33.94,993.72,22511,27.234135555555554,78.0142311111111
795,0.18,0.02,31.7,38.1,993.72,13903,27.234135555555554,78.01426111111111
796,0.19,0.1,31.74,32.05,993.72,25878,27.234135555555554,78.0142911111111
797,0.05,0.07,33.33,35.35,993.72,37699,27.234135555555554,78.0143211111111
798,0.08,0.07,33.22,30.8,993.72,7098,27.234135555555554,78.01435111111111
799,0.2,0.04,32.18,40.91,993.72,31516,27.234135555555554,78.0143811111111
800,0.04,0.09,31.61,40.46,993.72,20232,27.234155555555553,78.0141111111111
801,0.14,0.1,34.34,27.97,993.72,39679,27.234155555555553,78.0141411111111
802,0.12,0.03,34.33,38.02,993.72,7202,27.234155555555553,78.01417111111111
803,0.13,0.02,33.34,42.96,993.72,40364,27.234155555555553,78.0142011111111
804,0.19,0.05,31.69,32.63,993.72,34997,27.234155555555553,78.0142311111111
805,0.16,0.05,33.3,43.13,993.72,21536,27.234155555555553,78.01426111111111
806,0.16,0.06,32.28,39.88,993.72,11862,27.234155555555553,78.0142911111111
807,0.02,0.02,31.99,29.08,993.72,18390,27.234155555555553,78.0143211111111
808,0.18,0.06,32.48,40.36,993.72,21587,27.234155555555553,78.01435111111111
809,0.12,0.07,33.21,27.99,993.72,17686,27.234155555555553,78.0143811111111
810,0.07,0.02,33.75,39.97,993.72,6258,27.234175555555552,78.0141111111111
811,0.01,0.08,33.28,38.5,993.72,27606,27.234175555555552,78.0141411111111
812,0.03,0.09,31.55,29.76,993.72,41914,27.234175555555552,78.01417111111111
813,0.07,0.06,33.3,42.45,993.72,38856,27.234175555555552,78.0142011111111
814,0.07,0.03,33.94,32.55,993.72,14893,27.234175555555552,78.0142311111111
815,0.05,0.05,34.27,42.23,993.72,17771,27.234175555555552,78.01426111111111
816,0.14,0.0,33.05,30.98,993.72,14419,27.234175555555552,78.0142911111111
817,0.02,0.09,32.53,29.31,993.72,9696,27.234175555555552,78.0143211111111
818,0.1,0.03,32.79,29.04,993.72,10087,27.234175555555552,78.01435111111111
819,0.16,0.06,34.25,28.66,993.72,26363,27.234175555555552,78.0143811111111
820,0.09,0.04,32.79,34.11,993.72,38027,27.23419555555555,78.0141111111111
821,0.1,0.03,33.28,31.57,993.72,36490,27.23419555555555,78.0141411111111
822,0.13,0.06,32.58,35.8,993.72,25449,27.23419555555555,78.01417111111111
823,0.19,0.07,31.69,42.22,993.72,27989,27.23419555555555,78.0142011111111
824,0.14,0.05,32.25,42.82,993.72,17190,27.23419555555555,78.0142311111111
825,0.03,0.08,34.42,34.73,993.72,13832,27.23419555555555,78.01426111111111
826,0.2,0.1,33.04,27.28,993.72,35684,27.23419555555555,78.0142911111111
827,0.1,0.07,32.64,44.59,993.72,7793,27.23419555555555,78.0143211111111
828,0.08,0.07,33.92,37.94,993.72,34071,27.23419555555555,78.01435111111111
829,0.15,0.04,34.09,38.01,993.72,8742,27.23419555555555,78.0143811111111
830,0.1,0.04,34.08,36.51,993.72,20398,27.234215555555554,78.0141111111111
831,0.13,0.03,33.96,34.35,993.72,18021,27.234215555555554,78.0141411111111
832,0.07,0.05,34.43,33.65,993.72,16394,27.234215555555554,78.01417111111111
833,0.13,0.04,33.04,40.7,993.72,40362,27.234215555555554,78.0142011111111
834,0.16,0.01,31.56,37.76,993.72,16482,27.234215555555554,78.0142311111111
835,0.18,0.03,31.9,34.56,993.72,15327,27.234215555555554,78.01426111111111
836,0.05,0.04,33.28,29.14,993.72,41314,27.234215555555554,78.0142911111111
837,0.2,0.09,32.32,29.58,993.72,40635,27.234215555555554,78.0143211111111
838,0.13,0.01,33.2,34.91,993.72,37340,27.234215555555554,78.01435111111111
839,0.06,0.09,33.5,44.97,993.72,38329,27.234215555555554,78.0143811111111
840,0.0,0.07,31.8,44.27,993.72,16221,27.234235555555554,78.0141111111111
841,0.09,0.05,31.93,29.83,993.72,9745,27.234235555555554,78.0141411111111
842,0.06,0.0,32.29,30.77,993.72,22171,27.234235555555554,78.01417111111111
843,0.01,0.05,32.65,31.16,993.72,25774,27.234235555555554,78.0142011111111
844,0.12,0.06,33.75,39.73,993.72,17630,27.234235555555554,78.0142311111111
845,0.01,0.06,33.11,43.07,993.72,22375,27.234235555555554,78.01426111111111
846,0.18,0.06,34.18,41.32,993.72,40848,27.234235555555554,78.0142911111111
847,0.2,0.09,31.73,32.15,993.72,22153,27.234235555555554,78.0143211111111
848,0.19,0.04,32.32,36.53,993.72,11409,27.234235555555554,78.01435111111111
849,0.0,0.04,34.23,27.55,993.72,42301,27.234235555555554,78.0143811111111
850,0.04,0.07,32.22,30.55,993.72,26449,27.234255555555553,78.0141111111111
851,0.11,0.02,32.84,38.2,993.72,38605,27.234255555555553,78.0141411111111
852,0.04,0.09,32.22,44.37,993.72,29826,27.234255555555553,78.01417111111111
853,0.2,0.05,32.91,33.51,993.72,15603,27.234255555555553,78.0142011111111
854,0.13,0.06,32.24,36.78,993.72,38929,27.234255555555553,78.0142311111111
855,0.17,0.06,33.33,37.32,993.72,37100,27.234255555555553,78.01426111111111
856,0.19,0.01,31.54,35.92,993.72,18008,27.234255555555553,78.0142911111111
857,0.13,0.09,32.17,43.25,993.72,31500,27.234255555555553,78.0143211111111
858,0.17,0.07,31.94,29.39,993.72,30219,27.234255555555553,78.01435111111111
859,0.09,0.05,34.1,33.72,993.72,42307,27.234255555555553,78.0143811111111
860,0.01,0.05,33.7,35.32,993.72,11566,27.234275555555552,78.0141111111111
861,0.08,0.02,34.17,39.96,993.72,37207,27.234275555555552,78.0141411111111
862,0.17,0.03,34.41,41.81,993.72,7254,27.234275555555552,78.01417111111111
863,0.08,0.09,32.32,32.2,993.72,15818,27.234275555555552,78.0142011111111
864,0.02,0.07,32.9,39.21,993.72,23433,27.234275555555552,78.0142311111111
865,0.02,0.03,34.44,38.01,993.72,6461,27.234275555555552,78.01426111111111
866,0.14,0.02,34.22,30.69,993.72,18215,27.234275555555552,78.0142911111111
867,0.16,0.0,31.73,39.53,993.72,7920,27.234275555555552,78.0143211111111
868,0.17,0.03,34.03,35.27,993.72,7208,27.234275555555552,78.01435111111111
869,0.04,0.07,34.04,28.58,993.72,22878,27.234275555555552,78.0143811111111
870,0.19,0.05,32.11,39.01,993.72,6622,27.234295555555555,78.0141111111111
871,0.14,0.1,32.0,37.83,993.72,24417,27.234295555555555,78.0141411111111
872,0.13,0.04,32.61,27.86,993.72,21445,27.234295555555555,78.01417111111111
873,0.12,0.09,34.44,27.25,993.72,40688,27.234295555555555,78.0142011111111
874,0.13,0.01,32.5,28.84,993.72,25891,27.234295555555555,78.0142311111111
875,0.02,0.05,34.21,41.65,993.72,26334,27.234295555555555,78.01426111111111
876,0.15,0.05,31.98,40.72,993.72,8034,27.234295555555555,78.0142911111111
877,0.11,0.06,32.6,32.42,993.72,20704,27.234295555555555,78.0143211111111
878,0.07,0.03,33.58,38.53,993.72,9466,27.234295555555555,78.01435111111111
879,0.13,0.08,33.33,41.31,993.72,17817,27.234295555555555,78.0143811111111
880,0.17,0.07,31.91,42.92,993.72,11185,27.234315555555554,78.0141111111111
881,0.17,0.03,33.92,35.65,993.72,42502,27.234315555555554,78.0141411111111
882,0.19,0.07,31.87,29.26,993.72,40135,27.234315555555554,78.01417111111111
883,0.11,0.08,32.75,33.22,993.72,22812,27.234315555555554,78.0142011111111
884,0.01,0.01,32.1,43.25,993.72,12369,27.234315555555554,78.0142311111111
885,0.01,0.02,34.44,44.79,993.72,23442,27.234315555555554,78.01426111111111
886,0.05,0.1,32.44,40.18,993.72,42639,27.234315555555554,78.0142911111111
887,0.13,0.05,31.69,36.34,993.72,22483,27.234315555555554,78.0143211111111
888,0.06,0.01,34.2,37.22,993.72,15492,27.234315555555554,78.01435111111111
889,0.13,0.01,33.49,37.93,993.72,17701,27.234315555555554,78.0143811111111
890,0.11,0.05,33.65,44.03,993.72,25240,27.234335555555553,78.0141111111111
891,0.08,0.02,34.36,37.91,993.72,6129,27.234335555555553,78.0141411111111
892,0.05,0.07,31.57,27.63,993.72,37406,27.234335555555553,78.01417111111111
893,0.07,0.02,32.64,37.64,993.72,21320,27.234335555555553,78.0142011111111
894,0.03,0.05,32.91,40.73,993.72,17570,27.234335555555553,78.0142311111111
895,0.1,0.03,33.38,40.89,993.72,17394,27.234335555555553,78.01426111111111
896,0.12,0.09,32.38,39.83,993.72,12837,27.234335555555553,78.0142911111111
897,0.08,0.01,32.13,43.67,993.72,28179,27.234335555555553,78.0143211111111
898,0.04,0.05,32.19,34.33,993.72,42584,27.234335555555553,78.01435111111111
899,0.11,0.0,32.92,36.33,993.72,17608,27.234335555555553,78.0143811111111
900,0.07,0.04,34.41,43.5,993.72,12844,27.234355555555553,78.0141111111111
901,0.03,0.05,31.77,34.73,993.72,14677,27.234355555555553,78.0141411111111
902,0.18,0.01,32.5,43.35,993.72,13672,27.234355555555553,78.01417111111111
903,0.14,0.01,34.19,41.52,993.72,21884,27.234355555555553,78.0142011111111
904,0.08,0.01,33.88,38.02,993.72,36994,27.234355555555553,78.0142311111111
905,0.0,0.07,34.44,28.49,993.72,14534,27.234355555555553,78.01426111111111
906,0.02,0.08,33.14,29.95,993.72,33984,27.234355555555553,78.0142911111111
907,0.11,0.06,33.75,42.86,993.72,18342,27.234355555555553,78.0143211111111
908,0.14,0.05,32.83,28.91,993.72,31964,27.234355555555553,78.01435111111111
909,0.05,0.05,33.02,34.72,993.72,29989,27.234355555555553,78.0143811111111
910,0.15,0.02,33.14,27.53,993.72,15191,27.234375555555552,78.0141111111111
911,0.19,0.09,32.38,38.0,993.72,41959,27.234375555555552,78.0141411111111
912,0.02,0.09,34.03,30.31,993.72,13795,27.234375555555552,78.01417111111111
913,0.03,0.06,34.09,29.75,993.72,40767,27.234375555555552,78.0142011111111
914,0.08,0.03,32.34,44.63,993.72,24588,27.234375555555552,78.0142311111111
915,0.13,0.05,32.68,34.02,993.72,27997,27.234375555555552,78.01426111111111
916,0.17,0.0,33.85,30.76,993.72,34037,27.234375555555552,78.0142911111111
917,0.0,0.04,32.05,35.6,993.72,24949,27.234375555555552,78.0143211111111
918,0.01,0.04,31.58,42.07,993.72,16496,27.234375555555552,78.01435111111111
919,0.12,0.02,31.65,44.47,993.72,39549,27.234375555555552,78.0143811111111
920,0.2,0.05,33.58,31.61,993.72,30906,27.234395555555555,78.0141111111111
921,0.04,0.09,33.37,29.52,993.72,41955,27.234395555555555,78.0141411111111
922,0.09,0.08,31.78,36.84,993.72,28909,27.234395555555555,78.01417111111111
923,0.16,0.02,33.65,40.42,993.72,17945,27.234395555555555,78.0142011111111
924,0.1,0.06,32.76,37.15,993.72,23520,27.234395555555555,78.0142311111111
925,0.06,0.03,31.99,42.78,993.72,38310,27.234395555555555,78.01426111111111
926,0.04,0.04,31.62,39.97,993.72,40439,27.234395555555555,78.0142911111111
927,0.08,0.06,33.76,30.27,993.72,30115,27.234395555555555,78.0143211111111
928,0.14,0.1,32.17,38.33,993.72,40904,27.234395555555555,78.01435111111111
929,0.18,0.08,33.24,28.19,993.72,18256,27.234395555555555,78.0143811111111
930,0.19,0.03,32.78,28.26,993.72,29326,27.234415555555554,78.0141111111111
931,0.19,0.06,32.1,33.71,993.72,25032,27.234415555555554,78.0141411111111
932,0.09,0.09,33.41,36.9,993.72,42620,27.234415555555554,78.01417111111111
933,0.03,0.02,33.18,41.45,993.72,7225,27.234415555555554,78.0142011111111
934,0.14,0.03,34.27,34.36,993.72,41621,27.234415555555554,78.0142311111111
935,0.13,0.0,32.12,33.66,993.72,23580,27.234415555555554,78.01426111111111
936,0.12,0.03,34.06,34.43,993.72,36473,27.234415555555554,78.0142911111111
937,0.14,0.01,33.3,37.84,993.72,13688,27.234415555555554,78.0143211111111
938,0.11,0.01,31.66,29.5,993.72,7831,27.234415555555554,78.01435111111111
939,0.16,0.03,33.89,29.44,993.72,18363,27.234415555555554,78.0143811111111
940,0.14,0.04,34.4,39.65,993.72,40808,27.234435555555553,78.0141111111111
941,0.05,0.06,32.43,27.03,993.72,19984,27.234435555555553,78.0141411111111
942,0.18,0.03,32.51,32.13,993.72,32331,27.234435555555553,78.01417111111111
943,0.06,0.02,32.16,38.12,993.72,9055,27.234435555555553,78.0142011111111
944,0.12,0.05,33.74,30.49,993.72,26055,27.234435555555553,78.0142311111111
945,0.13,0.09,33.46,32.92,993.72,23270,27.234435555555553,78.01426111111111
946,0.07,0.01,32.01,41.32,993.72,6433,27.234435555555553,78.0142911111111
947,0.06,0.04,33.41,44.74,993.72,17243,27.234435555555553,78.0143211111111
948,0.01,0.05,31.73,41.89,993.72,32958,27.234435555555553,78.01435111111111
949,0.06,0.06,32.26,28.84,993.72,26185,27.234435555555553,78.0143811111111
950,0.15,0.08,33.84,30.95,993.72,14758,27.234455555555552,78.0141111111111
951,0.05,0.03,32.04,37.88,993.72,20697,27.234455555555552,78.0141411111111
952,0.14,0.06,32.24,32.27,993.72,12760,27.234455555555552,78.01417111111111
953,0.03,0.04,34.27,42.29,993.72,8459,27.234455555555552,78.0142011111111
954,0.16,0.04,33.17,28.27,993.72,10052,27.234455555555552,78.0142311111111
955,0.07,0.01,31.92,40.81,993.72,20249,27.234455555555552,78.01426111111111
956,0.2,0.09,34.48,43.03,993.72,24801,27.234455555555552,78.0142911111111
957,0.08,0.05,34.11,34.7,993.72,42648,27.234455555555552,78.0143211111111
958,0.08,0.1,32.44,29.82,993.72,16630,27.234455555555552,78.01435111111111
959,0.04,0.07,33.7,36.66,993.72,6895,27.234455555555552,78.0143811111111
960,0.01,0.05,32.43,44.38,993.72,37111,27.23447555555555,78.0141111111111
961,0.06,0.0,32.13,41.19,993.72,19168,27.23447555555555,78.0141411111111
962,0.11,0.06,32.08,36.12,993.72,25106,27.23447555555555,78.01417111111111
963,0.09,0.02,33.89,27.77,993.72,12499,27.23447555555555,78.0142011111111
964,0.17,0.04,32.81,35.79,993.72,29379,27.23447555555555,78.0142311111111
965,0.06,0.04,32.36,32.25,993.72,28425,27.23447555555555,78.01426111111111
966,0.14,0.02,34.24,33.21,993.72,40710,27.23447555555555,78.0142911111111
967,0.06,0.09,34.11,38.78,993.72,40184,27.23447555555555,78.0143211111111
968,0.01,0.08,31.87,43.19,993.72,24629,27.23447555555555,78.01435111111111
969,0.13,0.05,32.84,32.0,993.72,15995,27.23447555555555,78.0143811111111
970,0.09,0.03,33.59,35.79,993.72,12594,27.234495555555554,78.0141111111111
971,0.14,0.09,33.53,36.72,993.72,20480,27.234495555555554,78.0141411111111
972,0.19,0.05,33.22,42.68,993.72,6020,27.234495555555554,78.01417111111111
973,0.05,0.05,34.11,42.06,993.72,14114,27.234495555555554,78.0142011111111
974,0.12,0.05,32.94,36.32,993.72,42771,27.234495555555554,78.0142311111111
975,0.17,0.06,33.49,41.14,993.72,6319,27.234495555555554,78.01426111111111
976,0.19,0.08,32.92,31.52,993.72,32243,27.234495555555554,78.0142911111111
977,0.12,0.07,32.2,28.0,993.72,15882,27.234495555555554,78.0143211111111
978,0.05,0.07,31.56,37.94,993.72,24640,27.234495555555554,78.01435111111111
979,0.02,0.06,33.03,31.13,993.72,29696,27.234495555555554,78.0143811111111
980,0.13,0.06,33.18,30.87,993.72,37886,27.234515555555554,78.0141111111111
981,0.14,0.08,33.09,38.75,993.72,31943,27.234515555555554,78.0141411111111
982,0.13,0.02,33.08,30.65,993.72,20542,27.234515555555554,78.01417111111111
983,0.12,0.03,33.77,43.72,993.72,35428,27.234515555555554,78.0142011111111
984,0.11,0.05,31.77,28.0,993.72,33907,27.234515555555554,78.0142311111111
985,0.02,0.07,31.88,32.29,993.72,41926,27.234515555555554,78.01426111111111
986,0.03,0.06,32.72,32.05,993.72,25061,27.234515555555554,78.0142911111111
987,0.15,0.1,34.17,34.21,993.72,8763,27.234515555555554,78.0143211111111
988,0.12,0.05,32.31,30.36,993.72,14221,27.234515555555554,78.01435111111111
989,0.02,0.07,32.2,30.72,993.72,11795,27.234515555555554,78.0143811111111
990,0.19,0.06,33.34,34.79,993.72,13765,27.234535555555553,78.0141111111111
991,0.06,0.06,32.91,30.94,993.72,33304,27.234535555555553,78.0141411111111
992,0.04,0.09,31.99,32.78,993.72,10452,27.234535555555553,78.01417111111111
993,0.04,0.05,34.3,41.04,993.72,42717,27.234535555555553,78.0142011111111
994,0.14,0.08,34.22,38.4,993.72,39871,27.234535555555553,78.0142311111111
995,0.15,0.03,33.54,43.37,993.72,21393,27.234535555555553,78.01426111111111
996,0.06,0.03,34.46,29.99,993.72,30842,27.234535555555553,78.0142911111111
997,0.06,0.02,34.0,43.31,993.72,34464,27.234535555555553,78.0143211111111
998,0.1,0.09,34.07,38.93,993.72,11663,27.234535555555553,78.01435111111111
999,0.19,0.02,32.84,37.19,993.72,32062,27.234535555555553,78.0143811111111
1000,0.11,0.03,32.51,29.69,993.72,19041,27.234555555555552,78.0141111111111
1001,0.07,0.06,33.42,33.47,993.72,40371,27.234555555555552,78.0141411111111
1002,0.1,0.08,32.03,38.32,993.72,17443,27.234555555555552,78.01417111111111
1003,0.07,0.1,34.34,44.64,993.72,28226,27.234555555555552,78.0142011111111
1004,0.12,0.05,34.35,40.57,993.72,6360,27.234555555555552,78.0142311111111
1005,0.14,0.06,34.25,28.25,993.72,16130,27.234555555555552,78.01426111111111
1006,0.03,0.02,33.17,29.18,993.72,21174,27.234555555555552,78.0142911111111
1007,0.04,0.1,31.53,29.46,993.72,28856,27.234555555555552,78.0143211111111
1008,0.06,0.07,33.0,27.17,993.72,21378,27.234555555555552,78.01435111111111
1009,0.03,0.04,32.97,32.21,993.72,29927,27.234555555555552,78.0143811111111
1010,0.02,0.02,31.6,38.49,993.72,16457,27.234575555555555,78.0141111111111
1011,0.12,0.09,32.13,28.78,993.72,35507,27.234575555555555,78.0141411111111
1012,0.02,0.06,32.11,27.8,993.72,9161,27.234575555555555,78.01417111111111
1013,0.11,0.01,31.66,32.9,993.72,35513,27.234575555555555,78.0142011111111
1014,0.12,0.05,34.31,32.54,993.72,13799,27.234575555555555,78.0142311111111
1015,0.09,0.02,32.18,36.51,993.72,26086,27.234575555555555,78.01426111111111
1016,0.01,0.03,32.21,38.42,993.72,37432,27.234575555555555,78.0142911111111
1017,0.17,0.09,33.84,33.46,993.72,12780,27.234575555555555,78.0143211111111
1018,0.0,0.05,31.95,32.2,993.72,20307,27.234575555555555,78.01435111111111
